input,head,repeat,seed,outer_fold,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_specificity,best_params,dim
img_rgb_vpe_effnet,mlp_fixed,2,44,0,0.5714285714285714,0.5714285714285714,0.33333333333333337,0.6666666666666666,0.5,0.6666666666666666,"{""dropout"": 0.5, ""weight_decay"": 0.001}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,1,0.5,0.5,0.625,0.5,0.5,0.5,"{""dropout"": 0.3, ""weight_decay"": 0.001}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,2,0.42857142857142855,0.3333333333333333,0.6666666666666667,0.5,0.25,0.6666666666666666,"{""dropout"": 0.3, ""weight_decay"": 0.001}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,3,0.5,0.3333333333333333,0.6875,0.5,0.25,0.75,"{""dropout"": 0.3, ""weight_decay"": 0.001}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,4,0.7142857142857143,0.75,0.6666666666666666,0.6,1.0,0.5,"{""dropout"": 0.3, ""weight_decay"": 0.001}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,5,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,"{""dropout"": 0.3, ""weight_decay"": 0.001}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,6,0.7142857142857143,0.8,0.6666666666666667,0.6666666666666666,1.0,0.3333333333333333,"{""dropout"": 0.5, ""weight_decay"": 0.01}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,7,0.5714285714285714,0.6666666666666666,0.75,0.5,1.0,0.25,"{""dropout"": 0.3, ""weight_decay"": 0.001}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,8,0.8571428571428571,0.8,0.6666666666666666,1.0,0.6666666666666666,1.0,"{""dropout"": 0.3, ""weight_decay"": 0.001}",1280
img_rgb_vpe_effnet,mlp_fixed,2,44,9,0.7142857142857143,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.75,"{""dropout"": 0.5, ""weight_decay"": 0.001}",1280
